g000005_MS2_JUN_22_B10_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,MS2,JUN,22,B10,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2636,PSL Team,3x LoD,9a45b9f3006178c15c1b71e2932976a4,Undetermined
g000005_FluAB_FAM_25_C1_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,25,C1,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2637,PSL Team,1x LoD,5f9b12ddd2c1f5493230550d4c4c1b45,Undetermined
g000005_C19_VIC_25_C1_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,25,C1,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2637,PSL Team,1x LoD,b9c4e7bc8d58ed1a260f0ce6b20ce4f5,Undetermined
g000005_RSVAB_ABY_26_C2_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,RSVAB,ABY,26,C2,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2638,PSL Team,1x LoD,2b9c89251cbf3b5d3ddc4ad4f898684f,Undetermined
g000005_FluAB_FAM_26_C2_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,26,C2,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2638,PSL Team,1x LoD,3acfe7351cc46efdc0cb80272494ec2b,Undetermined
g000005_C19_VIC_27_C3_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,27,C3,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2639,PSL Team,1x LoD,72ed1220ca30361562cd8ceefb33e952,Undetermined
g000005_FluAB_FAM_28_C4_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,28,C4,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2640,PSL Team,1x LoD,74cd11d88af429ab6f5c9b5898b26898,Undetermined
g000005_FluAB_FAM_29_C5_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,29,C5,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2641,PSL Team,1x LoD,31cddb1fdb96a383448d0bfbdb093148,Undetermined
g000005_FluAB_FAM_30_C6_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,30,C6,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2642,PSL Team,1x LoD,0257640a4858d9048e9a1fc5abf8f5f7,Undetermined
g000005_FluAB_FAM_31_C7_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,31,C7,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2643,PSL Team,1x LoD,4ee8f6ee920953438ae7ea60bc529ede,Undetermined
g000005_FluAB_FAM_32_C8_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,32,C8,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2644,PSL Team,1x LoD,d70cbc3df805a3d00f7b69db45e7a4e5,Undetermined
g000005_C19_VIC_32_C8_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,32,C8,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2644,PSL Team,1x LoD,ca8633f1ebd621283cab645ccbb02140,Undetermined
g000005_FluAB_FAM_33_C9_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,33,C9,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2645,PSL Team,1x LoD,a40d6bc23da40cea478ee3260329f655,Undetermined
g000005_C19_VIC_33_C9_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,33,C9,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2645,PSL Team,1x LoD,e67d35d66f9498ada64b16ec99e961f9,Undetermined
g000005_FluAB_FAM_34_C10_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,34,C10,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2646,PSL Team,1x LoD,ddae4880495349ea526b2b80e64e47c6,Undetermined
g000005_C19_VIC_37_D1_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,37,D1,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2647,PSL Team,1x LoD,cca393132082ba98de45fe52da1fc825,Undetermined
g000005_FluAB_FAM_38_D2_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,38,D2,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2648,PSL Team,1x LoD,babbe2728fd43cf1ffe4eb5d81726ba2,Undetermined
g000005_C19_VIC_38_D2_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,38,D2,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2648,PSL Team,1x LoD,963f885bb89617d88c9750d8eee7da01,Undetermined
g000005_FluAB_FAM_40_D4_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,40,D4,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2650,PSL Team,1x LoD,33cb8ee162060e2822e15cce2396d641,Undetermined
g000005_FluAB_FAM_41_D5_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,41,D5,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2651,PSL Team,1x LoD,a66b2d1bc567399b502790e2edc1bca7,Undetermined
g000005_C19_VIC_41_D5_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,41,D5,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2651,PSL Team,1x LoD,832bc8887de07328834ec25ffce20a23,Undetermined
g000005_FluAB_FAM_42_D6_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,42,D6,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2652,PSL Team,1x LoD,a222ecc9226a59be59480244f83742cc,Undetermined
g000005_C19_VIC_42_D6_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,42,D6,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2652,PSL Team,1x LoD,9918cbd7acd9e5a4639a3cb1705b7852,Undetermined
g000005_C19_VIC_43_D7_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,43,D7,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2653,PSL Team,1x LoD,b09eceb3f7eef23b7760872bdee88641,Undetermined
g000005_FluAB_FAM_44_D8_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,44,D8,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2654,PSL Team,1x LoD,8d56ecad1de37656ac7352420aa054db,Undetermined
g000005_C19_VIC_44_D8_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,44,D8,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2654,PSL Team,1x LoD,62b51e37dccce56160187914efcebf2a,Undetermined
g000005_FluAB_FAM_45_D9_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,45,D9,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2655,PSL Team,1x LoD,822923af957407d4b5a4ed1f2c2a2a34,Undetermined
g000005_C19_VIC_45_D9_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,45,D9,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2655,PSL Team,1x LoD,c1df02464be4847da182cca4d796ad41,Undetermined
g000005_FluAB_FAM_46_D10_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,46,D10,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2656,PSL Team,1x LoD,3a9524f0e16ea57116c6fdc1fac1b83a,Undetermined
g000005_C19_VIC_46_D10_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,46,D10,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2656,PSL Team,1x LoD,bc1ee7fd9f91a90f05ff81efda6fe814,Undetermined
g000005_C19_VIC_49_E1_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,49,E1,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2657,PSL Team,0.333x LoD,9d31fda2dfe333f425bd4d01246c38a5,Undetermined
g000005_FluAB_FAM_50_E2_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,50,E2,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2658,PSL Team,0.333x LoD,080e8c88d825036733556c443e9068a8,Undetermined
g000005_FluAB_FAM_51_E3_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,51,E3,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2659,PSL Team,0.333x LoD,b43d727f65d401022da4d2c72cbb5452,Undetermined
g000005_FluAB_FAM_52_E4_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,52,E4,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2660,PSL Team,0.333x LoD,7c1cd095656267553982141b9ac01062,Undetermined
g000005_C19_VIC_52_E4_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,52,E4,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2660,PSL Team,0.333x LoD,513ac56cd9434fd9add8311ac11195b1,Undetermined
g000005_FluAB_FAM_53_E5_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,53,E5,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2661,PSL Team,0.333x LoD,0c4214f74b1ecfb03ecbe6eab100913c,Undetermined
g000005_FluAB_FAM_54_E6_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,54,E6,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2662,PSL Team,0.333x LoD,c2a5538e4d63f1b09bdaffd6e743447d,Undetermined
g000005_FluAB_FAM_55_E7_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,55,E7,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2663,PSL Team,0.333x LoD,d74050164c29bc240bf5e522c3d00289,Undetermined
g000005_C19_VIC_55_E7_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,55,E7,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2663,PSL Team,0.333x LoD,c16ce2dc191fa49903d4bc7111721315,Undetermined
g000005_FluAB_FAM_56_E8_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,56,E8,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2664,PSL Team,0.333x LoD,4dd06f87b53bea2e3a0d520e751794b6,Undetermined
g000005_C19_VIC_56_E8_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,56,E8,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2664,PSL Team,0.333x LoD,9b2e44e1caa0f652060c1717f06dc705,Undetermined
g000005_FluAB_FAM_57_E9_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,57,E9,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2665,PSL Team,0.333x LoD,36569e9be7282d7cd305cfc7b988efcc,Undetermined
g000005_C19_VIC_57_E9_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,57,E9,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2665,PSL Team,0.333x LoD,a74154e243604939a764fcdb23ec87e3,Undetermined
g000005_FluAB_FAM_58_E10_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,58,E10,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2666,PSL Team,0.333x LoD,405063668b13404af30589600539d385,Undetermined
g000005_C19_VIC_58_E10_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,58,E10,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2666,PSL Team,0.333x LoD,e3fad9829c46c3d189bc95b6c78f5e55,Undetermined
g000005_C19_VIC_61_F1_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,61,F1,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2667,PSL Team,0.333x LoD,cafd24aefbd694898bacc485c2c6661e,Undetermined
g000005_FluAB_FAM_64_F4_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,64,F4,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2670,PSL Team,0.333x LoD,034be733630daaf4ad99e441458b386f,Undetermined
g000005_FluAB_FAM_65_F5_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,65,F5,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2671,PSL Team,0.333x LoD,7665e9e5077b3695f7f980ce25a4b135,Undetermined
g000005_FluAB_FAM_66_F6_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,66,F6,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2672,PSL Team,0.333x LoD,714c8d5c3aaac63dfe08749736376967,Undetermined
g000005_FluAB_FAM_67_F7_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,67,F7,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2673,PSL Team,0.333x LoD,9965bed2f62dad2e61a73b5990208bbc,Undetermined
g000005_C19_VIC_67_F7_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,67,F7,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2673,PSL Team,0.333x LoD,bf949208d0843c0bd5bffc5438a8fe0f,Undetermined
g000005_FluAB_FAM_68_F8_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,68,F8,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2674,PSL Team,0.333x LoD,632c033f10e6e4283d34052750264bf3,Undetermined
g000005_C19_VIC_68_F8_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,68,F8,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2674,PSL Team,0.333x LoD,d2b2afff8c6a066503b916b4645514fa,Undetermined
g000005_C19_VIC_69_F9_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,C19,VIC,69,F9,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2675,PSL Team,0.333x LoD,c8dd8fd4ba5c431aae4bea2bc151956a,Undetermined
g000005_FluAB_FAM_70_F10_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,70,F10,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2676,PSL Team,0.333x LoD,abeb38788abd49d6eb94d099b7089355,Undetermined
g000005_RSVAB_ABY_73_G1_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,RSVAB,ABY,73,G1,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2677,PSL Team,0x LoD,d83475c6879e9d192914a33e83f1b687,Undetermined
g000005_FluAB_FAM_73_G1_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,73,G1,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2677,PSL Team,0x LoD,7bfe90b8a73ea787d73564fecbf23d48,Undetermined
g000005_FluAB_FAM_74_G2_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,74,G2,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2678,PSL Team,0x LoD,4438ba758b690af02dc1d44815837ac5,Undetermined
g000005_FluAB_FAM_75_G3_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,75,G3,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2679,PSL Team,0x LoD,7035ac37546d50dcdaf2162ce9d47bbb,Undetermined
g000005_RSVAB_ABY_85_H1_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,RSVAB,ABY,85,H1,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2680,PSL Team,NTC,06b3c695ed1833e8ac52b9cf53cb5871,Undetermined
g000005_FluAB_FAM_85_H1_7500F,03Aug2021_BG_DDD_RSVA_7500_9456,g000005,FluAB,FAM,85,H1,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2680,PSL Team,NTC,530db3eb59f4cfa35e62c4c8b43447f2,Undetermined
g000006_RSVAB_ABY_1_A1_QS7,03Aug2021_BG_DDD_RSVA_QS7 Flex_4373,g000006,RSVAB,ABY,1,A1,QS7,384-Well Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,4239,PSL Team,3x LoD,c3e431c44a32768786ef04e235bc337c,Undetermined
g000006_FluAB_FAM_1_A1_QS7,03Aug2021_BG_DDD_RSVA_QS7 Flex_4373,g000006,FluAB,FAM,1,A1,QS7,384-Well Block,No Amp,Problem-light,System Issue,Ashish ,2021-08-12 00:00:00,4239,PSL Team,3x LoD,44c319a98b740f4295936a0f20d50e7f,Undetermined
g000006_C19_VIC_1_A1_QS7,03Aug2021_BG_DDD_RSVA_QS7 Flex_4373,g000006,C19,VIC,1,A1,QS7,384-Well Block,No Amp,Problem-light,System Issue,Ashish ,2021-08-12 00:00:00,4239,PSL Team,3x LoD,fd9cdc90a1a83c4e93fce434575817c3,Undetermined
g000006_C19_VIC_83_D11_QS7,03Aug2021_BG_DDD_RSVA_QS7 Flex_4373,g000006,C19,VIC,83,D11,QS7,384-Well Block,No Amp,Problem-light,System Issue,Ashish ,2021-08-12 00:00:00,4264,PSL Team,1x LoD,c0738882c40a208e5a3ac610b402c4b1,Undetermined
g000006_RSVAB_ABY_97_E1_QS7,03Aug2021_BG_DDD_RSVA_QS7 Flex_4373,g000006,RSVAB,ABY,97,E1,QS7,384-Well Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,4269,PSL Team,1x LoD,e4bf334a5cedd93270f1e93c65fa5684,Undetermined
g000006_MS2_JUN_384_P24_QS7,03Aug2021_BG_DDD_RSVA_QS7 Flex_4373,g000006,MS2,JUN,384,P24,QS7,384-Well Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,4303,PSL Team,PC,9e58f578e826c661d6f74aef64c3e951,Undetermined
g000007_FluAB_FAM_1_A1_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,FluAB,FAM,1,A1,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2890,PSL Team,3x LoD,c7f45621683472f246cbad3b8d1d4499,Undetermined
g000007_C19_VIC_2_A2_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,C19,VIC,2,A2,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Bubble,Ashish ,2021-08-12 00:00:00,2891,PSL Team,3x LoD,722635b215c2c05c1d723d722473238e,Undetermined
g000007_C19_VIC_3_A3_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,C19,VIC,3,A3,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2892,PSL Team,3x LoD,7b26e50873987a8e4e0e03795f222676,Undetermined
g000007_C19_VIC_4_A4_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,C19,VIC,4,A4,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2893,PSL Team,3x LoD,57ecc8c1b0ec1b30cb72b3ff2a2fcde6,Undetermined
g000007_C19_VIC_5_A5_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,C19,VIC,5,A5,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2894,PSL Team,3x LoD,3ae01fb60c1765691667c8d6e4396b52,Undetermined
g000007_FluAB_FAM_6_A6_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,FluAB,FAM,6,A6,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Bubble,Ashish ,2021-08-12 00:00:00,2895,PSL Team,3x LoD,0a53cefd27f9b4bef17fa92ee862ab25,Undetermined
g000007_C19_VIC_6_A6_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,C19,VIC,6,A6,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Bubble,Ashish ,2021-08-12 00:00:00,2895,PSL Team,3x LoD,666dd5daa119ab3587f2a7451ca709e7,Undetermined
g000007_RSVAB_ABY_7_A7_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,RSVAB,ABY,7,A7,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2896,PSL Team,3x LoD,f0be79fdc0458a58426b085dd7d736ea,Undetermined
g000007_C19_VIC_7_A7_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,C19,VIC,7,A7,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2896,PSL Team,3x LoD,29231d456fcfe62c249ef3e19092d661,Undetermined
g000007_FluAB_FAM_8_A8_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,FluAB,FAM,8,A8,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2897,PSL Team,3x LoD,80211b54133ae1e193673f2e3f8eaad8,Undetermined
g000007_FluAB_FAM_9_A9_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,FluAB,FAM,9,A9,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2898,PSL Team,3x LoD,62472006a7c76bfb910cd78d0daa97a7,Undetermined
g000007_FluAB_FAM_10_A10_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,FluAB,FAM,10,A10,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2899,PSL Team,3x LoD,9b7399e6d3025366600479dd4f69151f,Undetermined
g000007_C19_VIC_10_A10_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,C19,VIC,10,A10,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2899,PSL Team,3x LoD,0d2675b9c16dbcd8ed5cdc7cd2ed08c4,Undetermined
g000007_FluAB_FAM_13_B1_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,FluAB,FAM,13,B1,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2900,PSL Team,3x LoD,4c8c7b0c935e65912a88ddd1dfd47c89,Undetermined
g000007_C19_VIC_14_B2_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,C19,VIC,14,B2,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2901,PSL Team,3x LoD,044c7186606425180b0b99ca214592f2,Undetermined
g000007_C19_VIC_16_B4_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,C19,VIC,16,B4,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2903,PSL Team,3x LoD,ca56df36e685f667daa50426a92f2c34,Undetermined
g000007_C19_VIC_17_B5_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,C19,VIC,17,B5,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Bubble,Ashish ,2021-08-12 00:00:00,2904,PSL Team,3x LoD,cd88e1a9153e74bc8bee564666b8c8e1,Undetermined
g000007_FluAB_FAM_20_B8_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,FluAB,FAM,20,B8,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Bubble,Ashish ,2021-08-12 00:00:00,2907,PSL Team,3x LoD,cf30974f911fe2babaa191835521ce30,Undetermined
g000007_C19_VIC_20_B8_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,C19,VIC,20,B8,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Bubble,Ashish ,2021-08-12 00:00:00,2907,PSL Team,3x LoD,5b8786666ad69242ffc9f68730b4b04c,Undetermined
g000007_FluAB_FAM_21_B9_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,FluAB,FAM,21,B9,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Bubble,Ashish ,2021-08-12 00:00:00,2908,PSL Team,3x LoD,f80a2c69828a3a2c76fd9d4fbe911f99,Undetermined
g000007_FluAB_FAM_25_C1_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,FluAB,FAM,25,C1,7500F,96-Well 0.1-mL Block,No Amp,Problem-light,Baseline Issue,Ashish ,2021-08-12 00:00:00,2910,PSL Team,1x LoD,2af2ad2cdbbeef318ab2c75f912614c5,Undetermined
g000007_C19_VIC_25_C1_7500F,03Aug2021_JK_DDD_FluB_7500_9445,g000007,C19,VIC,25,C1,7500F,96-Well 0.1-mL Block,No Amp,Clean,,Ashish ,2021-08-12 00:00:00,2910,PSL Team,1x LoD,e63e3d1c90d4a04a7d4dfa477dbc9f70,Undetermined
