g000007_FluAB_FAM_66_F6,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_FluAB_FAM_68_F8,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_68_F8,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_69_F9,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_FluAB_FAM_73_G1,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_73_G1,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_74_G2,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_74_G2,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_75_G3,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_75_G3,NonAmp,Clean,Clean,Ashish
g000007_FluAB_FAM_85_H1,NonAmp,ProblemLight,BaselineIssue,Ashish
g000007_C19_VIC_85_H1,NonAmp,Clean,Clean,Ashish
g000008_C19_VIC_73_D1,NonAmp,Clean,Clean,Ashish
g000008_C19_VIC_97_E1,NonAmp,Clean,Clean,Ashish
g000008_C19_VIC_151_G7,NonAmp,Clean,Clean,Ashish
g000008_C19_VIC_169_H1,NonAmp,Clean,Clean,Ashish
g000008_C19_VIC_217_J1,NonAmp,Clean,Clean,Ashish
g000009_FluAB_FAM_1_A1,NonAmp,Clean,Clean,Pradeep
g000009_C19_VIC_1_A1,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_2_A2,NonAmp,ProblemLight,Bubble,Pradeep
g000009_C19_VIC_2_A2,NonAmp,ProblemLight,Bubble,Pradeep
g000009_FluAB_FAM_3_A3,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_FluAB_FAM_4_A4,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_C19_VIC_4_A4,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_5_A5,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_C19_VIC_5_A5,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_6_A6,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_FluAB_FAM_7_A7,NonAmp,Clean,Clean,Pradeep
g000009_C19_VIC_7_A7,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_8_A8,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_FluAB_FAM_9_A9,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_10_A10,NonAmp,Clean,Clean,Pradeep
g000009_C19_VIC_10_A10,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_13_B1,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_FluAB_FAM_15_B3,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_FluAB_FAM_16_B4,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_17_B5,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_FluAB_FAM_18_B6,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_FluAB_FAM_19_B7,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_FluAB_FAM_20_B8,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_C19_VIC_20_B8,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_21_B9,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_FluAB_FAM_22_B10,NonAmp,Clean,Clean,Pradeep
g000009_C19_VIC_22_B10,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_25_C1,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_26_C2,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_C19_VIC_26_C2,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_27_C3,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_C19_VIC_27_C3,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_28_C4,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_FluAB_FAM_29_C5,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_FluAB_FAM_30_C6,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_31_C7,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_C19_VIC_31_C7,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_32_C8,NonAmp,Clean,Clean,Pradeep
g000009_C19_VIC_32_C8,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_33_C9,NonAmp,Clean,Clean,Pradeep
g000009_C19_VIC_33_C9,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_34_C10,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_37_D1,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_FluAB_FAM_38_D2,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_FluAB_FAM_39_D3,NonAmp,ProblemLight,Bubble,Pradeep
g000009_C19_VIC_39_D3,NonAmp,ProblemLight,Bubble,Pradeep
g000009_FluAB_FAM_40_D4,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_C19_VIC_40_D4,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_41_D5,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_FluAB_FAM_42_D6,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_C19_VIC_42_D6,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_43_D7,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_44_D8,NonAmp,Clean,Clean,Pradeep
g000009_C19_VIC_44_D8,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_45_D9,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_C19_VIC_45_D9,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_46_D10,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_C19_VIC_46_D10,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_49_E1,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_50_E2,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_51_E3,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_FluAB_FAM_52_E4,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_FluAB_FAM_53_E5,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_FluAB_FAM_54_E6,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_C19_VIC_54_E6,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_55_E7,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_FluAB_FAM_56_E8,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_C19_VIC_56_E8,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_57_E9,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_C19_VIC_57_E9,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_58_E10,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_FluAB_FAM_61_F1,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_C19_VIC_61_F1,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_62_F2,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_C19_VIC_62_F2,NonAmp,Clean,Clean,Pradeep
g000009_C19_VIC_63_F3,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_64_F4,NonAmp,Clean,Clean,Pradeep
g000009_C19_VIC_64_F4,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_65_F5,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_C19_VIC_65_F5,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_66_F6,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_67_F7,NonAmp,Clean,Clean,Pradeep
g000009_C19_VIC_67_F7,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_68_F8,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_C19_VIC_68_F8,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_70_F10,NonAmp,ProblemLight,NoisyBaseline,Pradeep
g000009_FluAB_FAM_73_G1,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_FluAB_FAM_74_G2,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_C19_VIC_74_G2,NonAmp,Clean,Clean,Pradeep
g000009_FluAB_FAM_75_G3,NonAmp,ProblemLight,BaselineIssue,Pradeep
g000009_FluAB_FAM_85_H1,NonAmp,Clean,Clean,Pradeep
g000010_FluAB_FAM_7_A7,NonAmp,Clean,Clean,Ashish
g000010_C19_VIC_7_A7,NonAmp,Clean,Clean,Ashish
g000010_FluAB_FAM_13_A13,NonAmp,Clean,Clean,Ashish
g000010_FluAB_FAM_17_A17,NonAmp,Clean,Clean,Ashish
g000010_FluAB_FAM_37_B13,NonAmp,Clean,Clean,Ashish
g000010_FluAB_FAM_41_B17,NonAmp,Clean,Clean,Ashish
g000010_C19_VIC_83_D11,NonAmp,Clean,Clean,Ashish
g000010_FluAB_FAM_91_D19,NonAmp,ProblemLight,BaselineIssue,Ashish
g000010_FluAB_FAM_105_E9,NonAmp,ProblemLight,BaselineIssue,Ashish
g000010_C19_VIC_105_E9,NonAmp,Clean,Clean,Ashish
g000010_FluAB_FAM_113_E17,NonAmp,Clean,Clean,Ashish
g000010_FluAB_FAM_115_E19,NonAmp,Clean,Clean,Ashish
g000010_C19_VIC_115_E19,NonAmp,Clean,Clean,Ashish
g000010_FluAB_FAM_151_G7,NonAmp,Clean,Clean,Ashish
g000010_C19_VIC_179_H11,NonAmp,Clean,Clean,Ashish
g000010_C19_VIC_183_H15,NonAmp,Clean,Clean,Ashish
g000010_FluAB_FAM_221_J5,NonAmp,Clean,Clean,Ashish
g000010_C19_VIC_221_J5,NonAmp,Clean,Clean,Ashish
g000010_C19_VIC_361_P1,NonAmp,Clean,Clean,Ashish
g000011_FluAB_FAM_2_A2,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_3_A3,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_4_A4,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_5_A5,NonAmp,Clean,Clean,Ashwani_Jha
g000011_C19_VIC_5_A5,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_6_A6,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_7_A7,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_8_A8,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_9_A9,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_10_A10,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_13_B1,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_14_B2,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_15_B3,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_17_B5,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_18_B6,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_20_B8,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_21_B9,NonAmp,ProblemLight,Bubble,Ashwani_Jha
g000011_FluAB_FAM_22_B10,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_25_C1,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_26_C2,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_27_C3,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_29_C5,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_30_C6,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_32_C8,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_33_C9,NonAmp,Clean,Clean,Ashwani_Jha
g000011_C19_VIC_34_C10,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_37_D1,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_38_D2,NonAmp,Clean,Clean,Ashwani_Jha
g000011_C19_VIC_38_D2,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_39_D3,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_40_D4,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_41_D5,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_42_D6,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_43_D7,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_44_D8,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_45_D9,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_46_D10,NonAmp,Clean,Clean,Ashwani_Jha
g000011_C19_VIC_46_D10,NonAmp,Clean,Clean,Ashwani_Jha
g000011_RSVAB_ABY_50_E2,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_50_E2,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_51_E3,NonAmp,Clean,Clean,Ashwani_Jha
g000011_C19_VIC_52_E4,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_53_E5,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_54_E6,NonAmp,Clean,Clean,Ashwani_Jha
g000011_C19_VIC_55_E7,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_56_E8,NonAmp,Clean,Clean,Ashwani_Jha
g000011_C19_VIC_56_E8,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_57_E9,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_58_E10,NonAmp,Clean,Clean,Ashwani_Jha
g000011_C19_VIC_61_F1,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_62_F2,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_63_F3,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_64_F4,NonAmp,Clean,Clean,Ashwani_Jha
g000011_C19_VIC_64_F4,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_65_F5,NonAmp,Clean,Clean,Ashwani_Jha
g000011_C19_VIC_65_F5,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_66_F6,NonAmp,Clean,Clean,Ashwani_Jha
g000011_C19_VIC_66_F6,NonAmp,Clean,Clean,Ashwani_Jha
g000011_RSVAB_ABY_67_F7,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_67_F7,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_68_F8,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_69_F9,NonAmp,Clean,Clean,Ashwani_Jha
g000011_C19_VIC_69_F9,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_70_F10,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_73_G1,NonAmp,Clean,Clean,Ashwani_Jha
g000011_C19_VIC_73_G1,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_74_G2,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_75_G3,NonAmp,Clean,Clean,Ashwani_Jha
g000011_RSVAB_ABY_85_H1,NonAmp,Clean,Clean,Ashwani_Jha
g000011_FluAB_FAM_85_H1,NonAmp,Clean,Clean,Ashwani_Jha
g000012_FluAB_FAM_1_A1,NonAmp,Clean,Clean,Ashwani_Jha
g000012_FluAB_FAM_43_B19,NonAmp,ProblemLight,Bubble,Ashwani_Jha
g000012_FluAB_FAM_79_D7,NonAmp,Clean,Clean,Ashwani_Jha
g000012_FluAB_FAM_85_D13,NonAmp,Clean,Clean,Ashwani_Jha
g000012_C19_VIC_97_E1,NonAmp,Clean,Clean,Ashwani_Jha
g000012_C19_VIC_103_E7,NonAmp,Clean,Clean,Ashwani_Jha
g000012_FluAB_FAM_109_E13,NonAmp,Clean,Clean,Ashwani_Jha
g000012_C19_VIC_151_G7,NonAmp,Clean,Clean,Ashwani_Jha
g000012_RSVAB_ABY_169_H1,NonAmp,Clean,Clean,Ashwani_Jha
g000012_RSVAB_ABY_217_J1,NonAmp,Clean,Clean,Ashwani_Jha
g000012_C19_VIC_217_J1,NonAmp,Clean,Clean,Ashwani_Jha
g000013_RSVAB_ABY_1_A1,NonAmp,Clean,Clean,Ashwani_Jha
g000013_RSVAB_ABY_2_A2,NonAmp,Clean,Clean,Ashwani_Jha
g000013_FluAB_FAM_3_A3,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_4_A4,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_5_A5,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_6_A6,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_RSVAB_ABY_9_A9,NonAmp,Clean,Clean,Ashwani_Jha
g000013_FluAB_FAM_9_A9,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_11_A11,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_RSVAB_ABY_12_A12,NonAmp,Clean,Clean,Ashwani_Jha
g000013_RSVAB_ABY_13_B1,NonAmp,Clean,Clean,Ashwani_Jha
g000013_FluAB_FAM_14_B2,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_16_B4,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_22_B10,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_24_B12,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_25_C1,NonAmp,Clean,Clean,Ashwani_Jha
g000013_FluAB_FAM_27_C3,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_28_C4,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_29_C5,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_30_C6,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_32_C8,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_33_C9,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_34_C10,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_36_C12,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_37_D1,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_39_D3,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_40_D4,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_41_D5,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_42_D6,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_43_D7,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_44_D8,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_46_D10,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_47_D11,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_48_D12,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_49_E1,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_50_E2,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_52_E4,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_55_E7,NonAmp,Clean,Clean,Ashwani_Jha
g000013_FluAB_FAM_63_F3,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_64_F4,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_65_F5,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_66_F6,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_67_F7,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_68_F8,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_69_F9,NonAmp,Clean,Clean,Ashwani_Jha
g000013_FluAB_FAM_71_F11,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_72_F12,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_74_G2,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_FluAB_FAM_75_G3,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_C19_VIC_75_G3,NonAmp,Clean,Clean,Ashwani_Jha
g000013_FluAB_FAM_96_H12,NonAmp,ProblemLight,NoisyBaseline,Ashwani_Jha
g000013_C19_VIC_96_H12,NonAmp,Clean,Clean,Ashwani_Jha
g000014_RSVAB_ABY_14_B2,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_C19_VIC_25_C1,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_C19_VIC_36_C12,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_C19_VIC_50_E2,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_C19_VIC_53_E5,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_FluAB_FAM_58_E10,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_C19_VIC_59_E11,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_RSVAB_ABY_61_F1,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_FluAB_FAM_61_F1,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_C19_VIC_63_F3,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_C19_VIC_64_F4,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_C19_VIC_69_F9,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_FluAB_FAM_70_F10,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_C19_VIC_70_F10,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_C19_VIC_73_G1,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_FluAB_FAM_74_G2,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_C19_VIC_74_G2,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_FluAB_FAM_75_G3,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_C19_VIC_75_G3,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_FluAB_FAM_96_H12,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000014_C19_VIC_96_H12,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_5_A5,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_7_A7,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_10_A10,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_16_B4,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_18_B6,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_20_B8,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_21_B9,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_22_B10,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_25_C1,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_26_C2,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_27_C3,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_30_C6,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_31_C7,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_32_C8,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_33_C9,NonAmp,ProblemLight,BaselineIssue,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_34_C10,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_37_D1,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_39_D3,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_40_D4,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_43_D7,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_44_D8,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_45_D9,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_46_D10,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_49_E1,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_RSVAB_ABY_51_E3,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_51_E3,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_52_E4,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_53_E5,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_57_E9,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_65_F5,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_67_F7,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_74_G2,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_C19_VIC_74_G2,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_75_G3,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_MS2_JUN_85_H1,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000015_FluAB_FAM_96_H12,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000016_FluAB_FAM_96_H12,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000017_C19_VIC_1_A1,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000017_C19_VIC_2_A2,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000017_C19_VIC_9_A9,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000017_C19_VIC_21_B9,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
g000017_C19_VIC_25_C1,NonAmp,Clean,Clean,Puneet_Kumar_Kadimi
